,CustomerKey,Gender,Name,City,State,Zip Code,Country,Continent,b_day,b_month,b_year
284,41707,Male,Joseph Wheeler,YALLAH,New South Wales,2530,Australia,Australia,19,4,1957
285,41892,Female,Madeline Eales,DARGAN,New South Wales,2786,Australia,Australia,9,1,1983
286,42134,Male,Benjamin Ethel,EAST YUNA,Western Australia,6532,Australia,Australia,22,9,1942
287,42177,Male,Brock James,ELLEKER,Western Australia,6330,Australia,Australia,19,7,1960
288,42364,Female,Layla Silas,MARLO MERRICAN,New South Wales,2446,Australia,Australia,27,9,1952
289,42408,Male,Noah Hinchcliffe,THE PALMS,Queensland,4570,Australia,Australia,4,11,1988
290,42474,Male,Alexander Leane,NUBBA,New South Wales,2587,Australia,Australia,23,5,2000
291,42603,Female,Amy Sawyer,CUSHNIE,Queensland,4608,Australia,Australia,9,10,2000
292,42840,Female,Savannah Lansell,XANTIPPE,Western Australia,6609,Australia,Australia,23,5,1936
293,42956,Male,Ben Raff,BARA,New South Wales,2850,Australia,Australia,6,5,1944
294,43784,Male,Jeremy Iliffe,SNOWTOWN,South Australia,5520,Australia,Australia,19,3,1951
295,43798,Female,Rachel Welch,AMAMOOR,Queensland,4570,Australia,Australia,11,1,1966
296,43840,Female,Rose Vlamingh,OATLANDS,Tasmania,7120,Australia,Australia,19,1,1950
297,44080,Female,Rachel Baldwin,Brighton,Victoria,3186,Australia,Australia,20,1,1954
298,44195,Male,Brayden Topp,LOWER MANGROVE,New South Wales,2250,Australia,Australia,9,1,1984
299,44207,Female,Stella Sternberg,KESWICK TERMINAL,South Australia,5035,Australia,Australia,16,3,1984
300,44301,Female,Annabelle Feetham,DUNNROCK,Queensland,4740,Australia,Australia,4,10,1947
301,44493,Female,Jorja Colechin,JACKEYS MARSH,Tasmania,7304,Australia,Australia,28,4,1963
302,44496,Male,Spencer Beach,MOUNT JOY,South Australia,5670,Australia,Australia,28,9,1949
303,44728,Female,Abbey Remington,DIGGORA,Victoria,3561,Australia,Australia,14,3,1953
304,44906,Male,Tyson Backhouse,MOUNT GAMBIER,South Australia,5291,Australia,Australia,6,10,1994
305,45169,Female,Victoria Ness,GLENROY,Queensland,4702,Australia,Australia,4,4,1990
306,45172,Female,Audrey Crooke,SCOPUS,Tasmania,7330,Australia,Australia,25,5,1986
307,45250,Male,Darcy Fryer,SACKVILLE,New South Wales,2756,Australia,Australia,21,11,1968
308,45436,Female,Maya McIlveen,MILLFIELD,New South Wales,2325,Australia,Australia,16,4,1952
309,45522,Male,Alexander Fenston,TIMBILLICA,New South Wales,2551,Australia,Australia,9,4,1985
310,45781,Male,Bailey Coxen,PONTVILLE,Tasmania,7030,Australia,Australia,27,2,1946
311,45814,Male,Declan Richard,SPRING HILL,New South Wales,2800,Australia,Australia,5,4,1968
312,46155,Female,Alice Phillip,BOWES,Western Australia,6535,Australia,Australia,16,2,1956
313,46917,Male,Jamie Price,MERU,Western Australia,6530,Australia,Australia,3,1,2000
314,46996,Male,Jonathan Kempt,MURRAY ISLAND,Queensland,4875,Australia,Australia,20,2,1987
315,47382,Female,Brooke Richardson,NORTHGATE,South Australia,5085,Australia,Australia,2,5,1955
316,47518,Female,Alana Spencer,UNDULLAH,Queensland,4285,Australia,Australia,13,5,1946
317,47712,Male,Aidan Dethridge,CREMORNE,New South Wales,2090,Australia,Australia,30,8,1976
318,48080,Male,Lincoln Muscio,FERNY CREEK,Victoria,3786,Australia,Australia,10,4,1940
319,48247,Male,Joseph Clemes,HAY FLAT,South Australia,5204,Australia,Australia,5,5,1967
320,48367,Female,Rose Allardyce,INSKIP,Queensland,4581,Australia,Australia,9,4,1949
321,48383,Female,Chloe Gillen,KOYUGA SOUTH,Victoria,3621,Australia,Australia,6,6,1951
322,48466,Female,Matilda Shields,HASTINGS POINT,New South Wales,2489,Australia,Australia,13,12,1984
323,48733,Female,Sophia Gunther,BALCOLYN,New South Wales,2264,Australia,Australia,22,7,1989
324,48846,Female,Lucy Kellway,BOWELLING,Western Australia,6225,Australia,Australia,4,11,1944
325,48925,Male,Elijah Albert,WOOLOCUTTY,Western Australia,6369,Australia,Australia,15,9,1939
326,49400,Male,Mason Ransford,WOOMBYE,Queensland,4559,Australia,Australia,15,3,1967
327,49501,Female,Amelie Edmondson,BUNGABBEE,New South Wales,2480,Australia,Australia,16,7,1982
328,49606,Female,Claire Kerr,GREYMARE,Queensland,4370,Australia,Australia,10,4,1950
329,49748,Male,Tyson Flowers,PARUNA,South Australia,5311,Australia,Australia,14,2,1980
330,49776,Female,Jessica Warburton,ROCKLEY MOUNT,New South Wales,2795,Australia,Australia,31,7,1944
331,49950,Female,Tayla Canterbury,EAST LAUNCESTON,Tasmania,7250,Australia,Australia,18,10,1998
332,50075,Male,Jayden Lloyd,MOUNT MURCHISON,Queensland,4715,Australia,Australia,7,11,1961
333,50122,Female,Brianna O'Neil,SURBITON,Queensland,4724,Australia,Australia,30,9,1979
334,50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,New South Wales,2770,Australia,Australia,18,11,1936
335,50705,Female,Scarlett Reeve,YEAGARUP,Western Australia,6260,Australia,Australia,23,8,1948
336,50719,Female,Angelina Wunderlich,POINT GREY,Western Australia,6208,Australia,Australia,27,3,1995
337,50741,Male,Tyson Hurley,FRANKFORD,Tasmania,7275,Australia,Australia,23,1,1942
338,51172,Female,Gabriella Tozer,ELINGAMITE,Victoria,3266,Australia,Australia,4,12,1957
339,51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,New South Wales,2287,Australia,Australia,4,3,1939
340,51228,Male,Marcus Christian,GIRU,Queensland,4809,Australia,Australia,31,1,1978
341,51314,Female,Bianca Stobie,DUVERNEY,Victoria,3323,Australia,Australia,23,6,1954
342,51429,Male,Thomas Kavel,WONBOYN LAKE,New South Wales,2551,Australia,Australia,5,1,1979
343,51648,Female,Jasmine Sellar,KYBUNGA,South Australia,5453,Australia,Australia,11,6,1989
344,51649,Male,Toby Batchelor,YANDINA,Queensland,4561,Australia,Australia,26,2,1958
345,51718,Female,Phoebe Voss,HACKNEY,South Australia,5069,Australia,Australia,25,7,1938
346,52435,Male,Charles Kenneally,YADBORO,New South Wales,2539,Australia,Australia,29,2,1956
347,52536,Male,Jamie Kavanagh,PINEWOOD,Victoria,3149,Australia,Australia,16,2,1987
348,52694,Female,Grace Bidwill,Sheffield,Tasmania,7306,Australia,Australia,21,5,1972
349,53168,Male,Dylan Monds,JOYNER,Queensland,4500,Australia,Australia,5,4,1959
350,53260,Female,Keira Rowallan,MOUNT FRANKLIN,Victoria,3461,Australia,Australia,9,5,1936
351,53318,Female,Grace Osburn,TOWNSON,Queensland,4341,Australia,Australia,3,12,1954
352,53891,Male,Dominic Baylee,BINDA,New South Wales,2583,Australia,Australia,10,2,1944
353,53920,Female,Jade Higgins,BUCKENBOWRA,New South Wales,2536,Australia,Australia,27,3,1986
354,54089,Male,Jake Toft,THE GLEN,New South Wales,2476,Australia,Australia,11,9,1936
355,54161,Male,Leo Voss,WOODY POINT,Queensland,4019,Australia,Australia,24,6,1992
356,54535,Male,Joshua Nugan,CANNINDAH,Queensland,4630,Australia,Australia,8,11,1957
357,54560,Female,Eden Bickford,ABINGDON DOWNS,Queensland,4871,Australia,Australia,30,5,1962
358,54582,Female,Leah Fairbridge,LIMONITE,Victoria,3871,Australia,Australia,15,9,1978
359,54627,Male,John Randall,TROWUTTA,Tasmania,7330,Australia,Australia,25,5,1968
360,54704,Female,Alice Bartlett,TRAVANCORE,Victoria,3032,Australia,Australia,22,10,1951
361,54752,Female,Natasha Morrison,SOUTH BUNBURY,Western Australia,6230,Australia,Australia,16,12,1965
362,54794,Female,Georgia Barclay-Harvey,GARIE,New South Wales,2232,Australia,Australia,9,8,1965
363,54987,Male,Isaac Sturt,MARMION,Western Australia,6020,Australia,Australia,24,5,1939
364,55039,Male,James Connal,MOUNT MORIAC,Victoria,3240,Australia,Australia,7,10,1960
365,55066,Male,Samuel Atherton,DOLLYS FLAT,New South Wales,2429,Australia,Australia,14,2,1942
366,55084,Male,Angus Ten,PARAP,Northern Territory,820,Australia,Australia,3,12,1963
367,55411,Female,Lilian Stainforth,PHOENIX PARK,New South Wales,2321,Australia,Australia,5,2,1982
368,55464,Female,Holly Mansour,PADDYS RIVER,New South Wales,2653,Australia,Australia,16,11,1981
369,55715,Female,Eve Jephcott,HERDSMAN,Western Australia,6017,Australia,Australia,23,3,1986
370,55914,Male,Lachlan Webb,SOUTH FREMANTLE,Western Australia,6162,Australia,Australia,31,7,1992
371,56161,Male,Aidan Burnett,UPPER CASTRA,Tasmania,7315,Australia,Australia,2,5,1994
372,56480,Female,Zoe Tyrrell,KYBUNGA,South Australia,5453,Australia,Australia,25,3,1975
373,56562,Female,Lucy Mansour,ALBERT PARK,Victoria,3206,Australia,Australia,5,11,1949
374,56791,Male,Charlie Kenyon,DUNLUCE,Victoria,3472,Australia,Australia,26,8,1994
375,56834,Female,Abigail McElhone,PIKES CREEK,Queensland,4380,Australia,Australia,13,1,1964
376,56951,Female,Kate Bardsley,HURSTBRIDGE,Victoria,3099,Australia,Australia,20,10,1985
377,56999,Female,Amelia Fargher,CORNDALE,New South Wales,2480,Australia,Australia,26,2,1984
378,57093,Male,Hayden Laidley,SPRING MOUNTAIN,New South Wales,2360,Australia,Australia,9,2,1954
379,57246,Male,Toby Dillon,CITY WEST CAMPUS,South Australia,5000,Australia,Australia,10,3,1987
380,57294,Female,Makayla Bold,TRARALGON EAST,Victoria,3844,Australia,Australia,15,5,1980
381,57307,Female,Eva Hickson,RAINBOW,Victoria,3424,Australia,Australia,14,11,1980
382,57374,Male,Jack Coote,COLONGRA,New South Wales,2262,Australia,Australia,19,1,1938
383,57491,Male,Ryan Custance,MILLBANK,Queensland,4670,Australia,Australia,16,9,1985
384,57662,Male,Archer Tozer,COALSTOUN LAKES,Queensland,4621,Australia,Australia,10,6,1982
385,57681,Male,Caleb Louat,ROCKWELL,Western Australia,6532,Australia,Australia,5,5,1958
386,57820,Male,Edward Howarde,DARGO,Victoria,3862,Australia,Australia,5,5,1951
387,57938,Male,Alexander Courtice,LIPAROO,Victoria,3549,Australia,Australia,9,10,1979
388,58066,Male,Andrew Forde,ASHMONT,New South Wales,2650,Australia,Australia,23,10,1942
389,58105,Female,Mariam Bright,CAMBRAI,South Australia,5353,Australia,Australia,12,4,1980
390,58212,Female,Amy Goffage,OAKFORD,Western Australia,6121,Australia,Australia,4,1,1965
391,58710,Male,Jordan Foveaux,GOSNELLS,Western Australia,6110,Australia,Australia,21,11,1949
392,58919,Female,Kaitlyn Fenton,FLOREAT FORUM,Western Australia,6014,Australia,Australia,13,9,1960
393,59159,Female,Maya Pasley,CAPE HILLSBOROUGH,Queensland,4740,Australia,Australia,29,7,1947
394,59304,Male,Patrick Collie,CARLINGFORD,New South Wales,2118,Australia,Australia,1,10,1953
395,59422,Female,Amber Sykes,HILLGROVE,New South Wales,2350,Australia,Australia,13,2,1990
396,59529,Female,Alice Blumenthal,FOREST GLEN,New South Wales,2157,Australia,Australia,28,5,1992
397,59842,Male,Lucas McClure,BLETCHINGTON,New South Wales,2800,Australia,Australia,19,1,1939
398,59961,Male,Harry Hambly,GALORE,New South Wales,2652,Australia,Australia,3,2,1948
399,60009,Female,Natasha Gall,TOWNSVILLE CITY,Queensland,4810,Australia,Australia,12,10,1989
400,60088,Female,Evie Brownbill,PAGES FLAT,South Australia,5172,Australia,Australia,2,6,1982
401,60150,Female,Jasmine Mackay,NORTHLAND CENTRE,Victoria,3072,Australia,Australia,14,2,1964
402,60407,Male,Alexander Earp,POZIERES,Queensland,4352,Australia,Australia,4,9,1944
403,60411,Female,Eliza Solly,HIGHBURY,Western Australia,6313,Australia,Australia,15,10,1938
404,60454,Male,Toby Normanby,LOWER LEWIS PONDS,New South Wales,2800,Australia,Australia,5,5,1953
405,60475,Male,Joel Sharwood,CUDLEE CREEK,South Australia,5232,Australia,Australia,27,5,1948
406,60722,Male,Logan Dowie,KOOROOMOOL,Queensland,4854,Australia,Australia,8,6,1985
407,60892,Male,Seth Soubeiran,MOOLORT,Victoria,3465,Australia,Australia,24,1,1964
408,60995,Male,Matthew Caron,TUENA,New South Wales,2583,Australia,Australia,17,9,1955
409,61546,Female,Alexis Heagney,COASTERS RETREAT,New South Wales,2108,Australia,Australia,14,9,1953
410,61718,Female,Chloe Schlapp,ALLIGATOR CREEK,Queensland,4816,Australia,Australia,1,6,1956
411,61773,Female,Gabrielle Kossak,CAROONA,New South Wales,2343,Australia,Australia,22,4,2001
412,61776,Male,Mitchell Cockle,TALLOWWOOD RIDGE,New South Wales,2453,Australia,Australia,6,7,1954
413,61825,Male,Kai Culley,ERSKINEVILLE,New South Wales,2043,Australia,Australia,9,10,1995
414,61881,Female,Rose Budd,ALBERTON,Victoria,3971,Australia,Australia,11,5,1994
415,61947,Female,Amber Tolmie,NORVAL,Victoria,3377,Australia,Australia,15,12,1996
416,62017,Female,Grace Humphries,HASTINGS,Western Australia,6308,Australia,Australia,21,9,1954
417,62035,Male,John Duesbury,TIARO,Queensland,4650,Australia,Australia,18,3,1952
418,62038,Male,Henry Birdwood,HINDMARSH,South Australia,5007,Australia,Australia,5,6,1997
419,62076,Male,Brock Edden,ORIELTON,Tasmania,7172,Australia,Australia,3,12,1945
420,62125,Female,Ava Lowes,IVERAGH,Queensland,4680,Australia,Australia,10,4,1978
421,62133,Male,Jonathan Fargher,GWABEGAR,New South Wales,2356,Australia,Australia,27,4,1996
422,62163,Female,Amelia O'Neil,POINT LEO,Victoria,3916,Australia,Australia,22,9,1961
423,62416,Female,Isabelle Whitworth,EIMEO,Queensland,4740,Australia,Australia,23,2,1943
424,62473,Female,Mary Baskerville,PORT GERMEIN,South Australia,5495,Australia,Australia,3,9,1966
425,62537,Female,Lauren Nichols,WOOLOOMAN,Queensland,4310,Australia,Australia,3,5,1937
426,62590,Male,Aiden Thirkell,ROMAINE,Tasmania,7320,Australia,Australia,16,11,1972
427,63342,Male,Joel Spowers,KWEDA,Western Australia,6306,Australia,Australia,6,10,1971
428,63597,Male,Darcy Penington,RIVERHILLS,Queensland,4074,Australia,Australia,19,4,1939
429,63681,Male,Justin Grahamslaw,POSSUM BRUSH,New South Wales,2430,Australia,Australia,27,4,1936
430,63807,Male,Ashton Bower,ALLAMBIE HEIGHTS,New South Wales,2100,Australia,Australia,2,12,1948
431,63957,Female,Dakota Nixon-Smith,FORTHSIDE,Tasmania,7310,Australia,Australia,13,1,1991
432,64017,Female,Ruby Sternberg,BRIGHTVIEW,Queensland,4311,Australia,Australia,5,10,1964
433,64037,Male,Andrew Wilkie,WONGARBON,New South Wales,2831,Australia,Australia,13,9,1936
434,64104,Female,Brooke Cascarret,COOTRA,South Australia,5650,Australia,Australia,26,6,1938
435,64210,Male,Lucas De Garis,Sheffield,Tasmania,7306,Australia,Australia,5,4,1992
436,64491,Male,Oliver McCloughry,MELBA,Australian Capital Territory,2615,Australia,Australia,15,9,1997
437,64511,Female,Alice Gouger,ARGOON,Queensland,4702,Australia,Australia,5,1,1963
438,64764,Male,Jacob Pelsaert,LESLEY,Western Australia,6111,Australia,Australia,3,3,1986
439,64842,Male,Levi Strele,MOUNT OUSLEY,New South Wales,2519,Australia,Australia,5,9,1971
440,64989,Female,Alice Moynihan,COMMISSIONERS CREEK,New South Wales,2484,Australia,Australia,4,3,1994
441,65112,Female,Ebony Fairley,POINT TURTON,South Australia,5575,Australia,Australia,3,9,1951
442,65163,Female,Abigail Considen,Beaufort,Victoria,3373,Australia,Australia,19,1,1954
443,65180,Female,Maya Colvin,NORTHLAKES,Northern Territory,812,Australia,Australia,28,1,1979
444,65210,Female,Caitlin Spooner,DOWLINGVILLE,South Australia,5555,Australia,Australia,8,11,1948
445,65269,Female,Scarlett Roach,BARWIDGEE,Victoria,3737,Australia,Australia,24,1,1941
446,65283,Female,Jessica Latham,BUNGUNDARRA,Queensland,4703,Australia,Australia,5,4,1943
447,65372,Male,Logan Iredale,LONG FLAT,Queensland,4570,Australia,Australia,11,6,1986
448,65507,Female,Grace Deane,DARLING HEIGHTS,Queensland,4350,Australia,Australia,7,5,1979
449,65544,Male,Dylan Smerd,LAKE MUIR,Western Australia,6258,Australia,Australia,14,11,1957
450,65856,Male,Harrison Cantamessa,ARNOLD WEST,Victoria,3551,Australia,Australia,28,10,1955
451,66352,Female,Bethany Hose,NULSEN,Western Australia,6450,Australia,Australia,10,3,1959
452,66610,Female,Charli Frost,FERNSHAW,Victoria,3778,Australia,Australia,9,2,1982
453,66677,Female,Abby O'Mahony,TINGHA,New South Wales,2369,Australia,Australia,16,1,1978
454,67066,Male,Alexander Newling,MOUNT RICHON,Western Australia,6112,Australia,Australia,9,9,1950
455,67157,Male,Levi Knox,KIAMA DOWNS,New South Wales,2533,Australia,Australia,4,4,1937
456,67217,Male,Aiden De Burgh,JUBILEE HEIGHTS,Queensland,4860,Australia,Australia,4,3,1983
457,67369,Female,Rachel Gairdner,ZADOWS LANDING,South Australia,5254,Australia,Australia,26,1,1997
458,67380,Female,Alexis Melville,HORSNELL GULLY,South Australia,5141,Australia,Australia,13,3,1958
459,67398,Male,Harrison Trigg,MONASH,Australian Capital Territory,2904,Australia,Australia,4,2,1998
460,67455,Male,Logan Armytage,GREEN HILLS,New South Wales,2730,Australia,Australia,15,9,1993
461,67481,Male,Beau Fitzgerald,RED BANKS,South Australia,5502,Australia,Australia,17,1,1954
462,67744,Male,Elijah Newbery,PUNCHBOWL,Tasmania,7249,Australia,Australia,3,7,1944
463,68000,Male,Aaron Sasse,CANNING CREEK,Queensland,4357,Australia,Australia,22,1,1973
464,68082,Female,Sienna Prentice,CROYDON PARK,New South Wales,2133,Australia,Australia,30,4,1975
465,68537,Male,Toby Vickery,MARMOR,Queensland,4702,Australia,Australia,30,10,1977
466,68745,Female,Mia Bowser,SASSAFRAS,Victoria,3787,Australia,Australia,3,10,1942
467,68882,Male,Tyson Spears,YIMBUN,Queensland,4313,Australia,Australia,4,12,1994
468,69066,Female,Kaitlyn Siede,FARINA,South Australia,5733,Australia,Australia,26,11,1989
469,69280,Female,Mikayla Edments,MARCOLLAT,South Australia,5271,Australia,Australia,2,10,1945
470,69557,Male,Will Pryor,MAXWELTON,Queensland,4822,Australia,Australia,13,2,1974
471,69645,Female,Ava Shout,MOUNT CLEAR,Victoria,3350,Australia,Australia,28,11,1995
472,69707,Female,Zoe Burnett,UMINA BEACH,New South Wales,2257,Australia,Australia,9,8,1935
473,69754,Female,Lucy Stone-Wigg,MOUNTAIN CREEK,New South Wales,2644,Australia,Australia,17,4,1962
474,69812,Female,Alexandra Murphy,MARENGO,Victoria,3233,Australia,Australia,19,4,1983
475,69954,Female,Keira Bourchier,Riverside,New South Wales,2444,Australia,Australia,2,12,1957
476,69959,Male,Marcus Kingsmill,MOLESWORTH,Victoria,3718,Australia,Australia,15,2,1977
477,70130,Female,Alana Cordeaux,BALLIDU,Western Australia,6606,Australia,Australia,7,7,1969
478,70453,Female,Isabella Ashby,BELLATA,New South Wales,2397,Australia,Australia,25,11,1970
479,70544,Male,Luca Symons,Woodford,New South Wales,2463,Australia,Australia,9,5,1984
480,70584,Male,Jesse Forbes,Dalton,New South Wales,2581,Australia,Australia,6,9,1998
481,70598,Female,Gemma Swanson,ALISON,New South Wales,2259,Australia,Australia,27,12,1968
482,70912,Female,Evie Wieck,SEVILLE,Victoria,3139,Australia,Australia,15,11,1977
483,71218,Male,Declan Chaffey,Montrose,Queensland,4370,Australia,Australia,26,10,1947
484,71220,Male,Finn Lysaght,BOORAN ROAD PO,Victoria,3163,Australia,Australia,11,2,1999
485,71282,Female,Claudia Winter-Irving,GIN GIN,Queensland,4671,Australia,Australia,4,6,1947
486,71333,Male,James De Mestre,HMAS WATSON,New South Wales,2030,Australia,Australia,27,12,1979
487,71343,Male,Liam Espie,PINK LILY,Queensland,4702,Australia,Australia,7,6,1980
488,71511,Male,Ben Flick,BAKERS CREEK,New South Wales,2422,Australia,Australia,13,8,1998
489,71625,Male,Liam Gellert,MYRTLE CREEK,Victoria,3444,Australia,Australia,4,11,1972
490,71941,Female,Erin Baylebridge,GREENETHORPE,New South Wales,2809,Australia,Australia,17,11,1960
491,72003,Female,Isabella Buntine,KILBIRNIE,Queensland,4354,Australia,Australia,17,7,1970
492,72194,Female,Imogen Grills,WRATTENS FOREST,Queensland,4601,Australia,Australia,1,6,1981
493,72571,Female,Claudia Callister,YOUNGHUSBAND,South Australia,5238,Australia,Australia,18,12,1966
494,72645,Female,Abigail Chin Kaw,BAIRD BAY,South Australia,5671,Australia,Australia,9,9,1937
495,72719,Female,Angelina Chinn,COCONUT GROVE,Northern Territory,810,Australia,Australia,28,4,1951
496,72812,Female,Mary Reginald,BUSSELTON,Western Australia,6280,Australia,Australia,23,5,1966
497,72826,Male,Hunter Edinburgh,COFFEE CAMP,New South Wales,2480,Australia,Australia,9,4,1995
498,72959,Male,Samuel Bryce,FLAMINGO BEACH,Victoria,3851,Australia,Australia,14,5,1974
499,73070,Male,Tristan Minns,BEALIBA,Victoria,3475,Australia,Australia,19,1,1955
500,73324,Male,Zachary Gyles,MOULDEN,Northern Territory,830,Australia,Australia,31,8,1967
501,73515,Female,Ella Hoover,GUILDFORD,New South Wales,2161,Australia,Australia,15,8,1953
502,73636,Female,Poppy Birch,COMOBELLA,New South Wales,2820,Australia,Australia,25,6,1986
503,73704,Female,Ebony Forlong,Sherwood,New South Wales,2440,Australia,Australia,7,12,1968
